"ID","NAME","PARENT_ID","CODE","ALIAS","CATEGORY_CODE"
dc9b9bfe-ab5c-44b4-8021-cca6c980f8ec,输送设备,"3e5e5c2b-fa55-471a-bbf7-9157508ea0c5",,,
"151a9b7f-3a7b-474b-a858-be09cf3c50fb",其他桥式类型起重机,f4e1f116-ffa2-48b8-87b7-edf37dbcc93e,,,
"2b73b43a-58a3-4d0a-b848-8d11fe1d2edf",电动葫芦,"083a57c7-3042-4a2c-8a93-d4b5f3d9c0bc",,,
c590c2e1-ebe7-420a-8d0d-9c3446bc2d5b,气动葫芦,"083a57c7-3042-4a2c-8a93-d4b5f3d9c0bc",,,
"34124bea-44a3-4374-b2a3-441cb4c3e0a4",其他轻小型起重设备,"083a57c7-3042-4a2c-8a93-d4b5f3d9c0bc",,,
b4ac1ac3-35a3-4dba-8720-8e863c55aed0,带式输送机,dc9b9bfe-ab5c-44b4-8021-cca6c980f8ec,,,
"9207badd-b1e4-469e-9763-730dd73e77f9",螺旋输送机,dc9b9bfe-ab5c-44b4-8021-cca6c980f8ec,,,
ffdd9a4f-0fe0-46c4-91ed-015720ba3497,刮板输送机,dc9b9bfe-ab5c-44b4-8021-cca6c980f8ec,,,
"7cef3c9e-e49f-4a5b-984c-b711f5a874f2",板式输送机,dc9b9bfe-ab5c-44b4-8021-cca6c980f8ec,,,
aa82727b-e6ea-4670-bdbb-17652e683e4c,悬挂输送机,dc9b9bfe-ab5c-44b4-8021-cca6c980f8ec,,,
efc32ca0-63a2-4ffd-b568-107b423b58d3,振动输送机,dc9b9bfe-ab5c-44b4-8021-cca6c980f8ec,,,
d3975fef-8e7a-42e0-8e7c-a87c85644fe2,辊子输送机,dc9b9bfe-ab5c-44b4-8021-cca6c980f8ec,,,
"774a1237-b70d-4cd8-853b-8548a48cca19",气力输送机,dc9b9bfe-ab5c-44b4-8021-cca6c980f8ec,,,
"912b75bf-e2d0-408a-a658-41fe35ceae61",斗式提升机,dc9b9bfe-ab5c-44b4-8021-cca6c980f8ec,,,
f700ad07-75c4-46a0-8d40-637f2277418c,翻板运输机,dc9b9bfe-ab5c-44b4-8021-cca6c980f8ec,,,
af8d83a3-2623-46fc-a727-da1dae1f6011,振动提升机,dc9b9bfe-ab5c-44b4-8021-cca6c980f8ec,,,
aeffd4be-b181-4616-8f65-da9446721582,螺杆输送机,dc9b9bfe-ab5c-44b4-8021-cca6c980f8ec,,,
eb51d613-5270-4049-a55d-d28c946e2628,其他输送机械,dc9b9bfe-ab5c-44b4-8021-cca6c980f8ec,,,
"2de5da3e-f0bd-42a3-9e04-42f0ba6a2714",往复式给料机,d92128bc-5d53-4aa6-9cf5-d53004ae8587,,,
"02ca5869-9bb6-403a-bf97-f83bebbf8cff",带式给料机,d92128bc-5d53-4aa6-9cf5-d53004ae8587,,,
"744fd8fa-3398-411d-9417-2cccd19c0644",安全检测及保护设备,"02249ead-d881-43af-92d5-521c845bfcd6",,,
aeb6bfd5-f1de-48f6-b8dc-6c0114a3518c,环保专用设备,"02249ead-d881-43af-92d5-521c845bfcd6",,,
a3fcd235-90d5-4e27-8fd4-08bdf305187e,消防设备,"744fd8fa-3398-411d-9417-2cccd19c0644",,,
e4bb57b5-1a21-4019-af04-6f1bd5acf593,其他安全专用设备,"744fd8fa-3398-411d-9417-2cccd19c0644",,,
"9fc530f8-f1c0-4634-8c4a-7a8e9fe05cd4",灭火设备,a3fcd235-90d5-4e27-8fd4-08bdf305187e,,,
"6169fed6-fef9-4c3a-a89e-80134bd2c298",消防水系统设施,a3fcd235-90d5-4e27-8fd4-08bdf305187e,,,
bb16e3a6-71f9-4e1f-b6bd-8ba1519832c9,除尘设备,aeb6bfd5-f1de-48f6-b8dc-6c0114a3518c,,,
"5a9b3336-13d7-4ab1-9ff7-8912b450df14",有害气体处理设备,aeb6bfd5-f1de-48f6-b8dc-6c0114a3518c,,,
"883a4047-100b-42b7-84ab-099f706a3051",污水处理设备,aeb6bfd5-f1de-48f6-b8dc-6c0114a3518c,,,
a10c0786-f448-45bf-82e6-b6ecf4ad4313,固体废弃物处理设备,aeb6bfd5-f1de-48f6-b8dc-6c0114a3518c,,,
"8a46eea3-0a7c-4826-b7ff-a4b7b44f18e4",噪声与振动控制设备,aeb6bfd5-f1de-48f6-b8dc-6c0114a3518c,,,
c07ac781-3c87-471d-ba52-17671817f025,油气回收装置,aeb6bfd5-f1de-48f6-b8dc-6c0114a3518c,,,
ecbdb968-1cf9-44c1-b9ce-067a7458ada2,大气监测设备,aeb6bfd5-f1de-48f6-b8dc-6c0114a3518c,,,
"3fb739d5-ff10-4389-8e26-138e16c605cc",水质监测设备,aeb6bfd5-f1de-48f6-b8dc-6c0114a3518c,,,
fe11ed49-1f04-45fe-bfda-e8f54424a37c,其它环境保护设备,aeb6bfd5-f1de-48f6-b8dc-6c0114a3518c,,,
"74b0e434-1825-4d19-8689-b6a410dc4356",隔油设备,"883a4047-100b-42b7-84ab-099f706a3051",,,
dad22519-0029-46c6-aefa-a79a8c0dc30d,浮选设备,"883a4047-100b-42b7-84ab-099f706a3051",,,
f205a56f-4a77-4830-8071-6642fa3e0482,曝气设备,"883a4047-100b-42b7-84ab-099f706a3051",,,
"9fae4fb3-bc51-4a4e-9d0c-778f601aae7a",生化处理设备,"883a4047-100b-42b7-84ab-099f706a3051",,,
e22e7025-0099-4012-af3a-f9fc9ec739d2,移动污水处理装置,"883a4047-100b-42b7-84ab-099f706a3051",,,
a0495ebb-e704-4e41-9fc6-44ed6777b0d0,其他污水处理设备,"883a4047-100b-42b7-84ab-099f706a3051",,,
"4e37a128-c9be-4e8b-9373-ffa29ae6e245",零部件,,,,
"3b5c2bed-4628-452a-841e-cdc1c46d4496",管道元件,"4e37a128-c9be-4e8b-9373-ffa29ae6e245",,,
c58060a4-5842-47b0-b0e9-4e383aa7b50b,管子管件,"3b5c2bed-4628-452a-841e-cdc1c46d4496",,,
"42695690-5943-476e-b5dd-3a9c001ad499",管道连接件,"3b5c2bed-4628-452a-841e-cdc1c46d4496",,,
"34ab925c-f90e-4582-a51a-e7b4cd10b024",管子,c58060a4-5842-47b0-b0e9-4e383aa7b50b,,,
d527d9e7-9fba-45c7-b0d6-428646f34829,弯头,c58060a4-5842-47b0-b0e9-4e383aa7b50b,,,
"10ec162e-aff0-4bae-b764-045a0040677b",三通/四通,c58060a4-5842-47b0-b0e9-4e383aa7b50b,,,
"8751ff2e-b51c-4d85-aa2f-0ea9128cba6d",异径管,c58060a4-5842-47b0-b0e9-4e383aa7b50b,,,
"2852a553-d056-4c61-b6c7-7c1b8b740206",管帽,c58060a4-5842-47b0-b0e9-4e383aa7b50b,,,
"4e14d4a9-4a37-453a-835c-1ec72fe38ea3",丝堵,c58060a4-5842-47b0-b0e9-4e383aa7b50b,,,
d30c263d-d2dd-4146-b2b3-84edf7d9c22d,支管台,c58060a4-5842-47b0-b0e9-4e383aa7b50b,,,
e37cf776-36be-4cd2-9d17-a8b349e2101d,管道接头,c58060a4-5842-47b0-b0e9-4e383aa7b50b,,,
"80a40ad6-33ad-47aa-923e-6b2a335ce190",接缘,c58060a4-5842-47b0-b0e9-4e383aa7b50b,,,
"00d6d78e-e1dc-4657-a62f-5f5f6f9a9242",管箍,c58060a4-5842-47b0-b0e9-4e383aa7b50b,,,
cb4f6373-9699-448b-ac8e-e67568dee0d1,其它管件,c58060a4-5842-47b0-b0e9-4e383aa7b50b,,,
a01fe755-3dde-4f5b-8836-57af7b8395e4,法兰,"42695690-5943-476e-b5dd-3a9c001ad499",,,
"8f7212c6-4372-41f3-a674-8a13aaab8bc1",垫片,"42695690-5943-476e-b5dd-3a9c001ad499",,,
c688696f-dc5b-4451-a4d7-11e2b3af5de4,法兰盖,"42695690-5943-476e-b5dd-3a9c001ad499",,,
"115ec00d-53ec-4290-9d5d-ccd46180e640",倒流防止阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
eca18ae5-8388-434f-9923-619f055ba2d8,截止阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
"6916a25d-90b1-4748-b5f8-647b8ab5fc2e",减温减压阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
"28196aba-1e2e-40c1-aeb8-0a1c084a0820",蒸汽疏水阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
c9e149a9-e00c-4dd3-a68a-dd4ea197b8b5,堵阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
"2bed8a32-2a34-437d-9d69-22d3a3e08d19",球阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
bf56d3f4-3c55-4b6e-997f-3a37bd8a17f7,排污阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
"4c18b578-a93c-43d5-877a-12e0b919d14f",旋塞阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
d6a1fe78-2f10-4b05-8c58-97cf9a93d070,节流阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
c69f5250-8c71-4021-9693-74b0134b4d49,进排气阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
"78827d1f-ca27-4978-8841-30fe5093d25f",隔膜阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
"0ebafc6e-187b-45b5-95f6-106283a9e126",柱塞阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
"4a71d411-8e49-4d4a-b236-6e9924a96840",闸阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
"5e0f5c8c-7355-4fbe-9bed-81ef5011e256",减压阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
d4d72aad-3b10-4a7a-b30b-2f42ea34a8e8,排渣阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
b44c5709-db44-4d81-9c22-74e8e15ad5e5,控制阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
"7026f70f-1a35-490e-90cb-f06bd0258fe0",蝶阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
"8f8185b2-a6ec-41cf-a9d1-573a5ee7e4cc",止回阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
d485eda5-76e8-4bb0-859a-9b17c11e8dc4,其它阀门,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
"63f1f743-9c22-4b3c-bb6e-ba3a01cc1e8e",螺栓,"4e37a128-c9be-4e8b-9373-ffa29ae6e245",,,
"92c81309-9e1e-4119-b6e7-9ff951111c70",螺母,"4e37a128-c9be-4e8b-9373-ffa29ae6e245",,,
d265d390-065c-4739-98db-df79b6d27169,吹灰器,"4e37a128-c9be-4e8b-9373-ffa29ae6e245",,,
d3dc51f2-e7af-442e-b5ab-6e993fbabeba,组成部分,,,,
"8e2bdd93-f6a4-442c-a7a6-bc0fada124e4",辐射室,d3dc51f2-e7af-442e-b5ab-6e993fbabeba,,,
bf5cb05b-3508-4ee1-aae8-e6770b9ceffe,对流室,d3dc51f2-e7af-442e-b5ab-6e993fbabeba,,,
"19761d2d-7051-42ef-81d7-a848f5d3f403",塔段,d3dc51f2-e7af-442e-b5ab-6e993fbabeba,,,
"1e276e7d-309a-4857-9938-e38de80102f4",第二分类,,,,
"2031409b-4763-444c-8c32-3919f30588a8",特种设备,"1e276e7d-309a-4857-9938-e38de80102f4",,,
"5fc8c4ec-bc38-49d0-94a2-cbc8403a5dc5",常压储罐,"2031409b-4763-444c-8c32-3919f30588a8",,,
fbda7ffc-9add-4418-ab6b-3c1b68927f2d,安全附件,"2031409b-4763-444c-8c32-3919f30588a8",,,
"97e54041-380b-44b6-86f3-5671f920925f",特殊结构泵,"1e276e7d-309a-4857-9938-e38de80102f4",,,
"96f58198-62f9-4193-b202-f7842e3e89e5",计量泵,"97e54041-380b-44b6-86f3-5671f920925f",,,
ce4d207c-59a2-4077-b04a-152873df405c,真空泵,"97e54041-380b-44b6-86f3-5671f920925f",,,
"4578c451-ca1d-4196-bec9-a091a23adccb",镇海补充,,,,
bd3a5a8c-fd2e-411d-86bc-de02f392d3f3,分支,"4578c451-ca1d-4196-bec9-a091a23adccb",,,
ee790231-2e64-40bc-ab40-3f47d01fe51e,其它管道附件,"4578c451-ca1d-4196-bec9-a091a23adccb",,,
"563bd1d5-3a79-4e12-9986-92f9c625dfd7",三通,"4578c451-ca1d-4196-bec9-a091a23adccb",,,
ccedc52f-a608-428c-806a-3ef62ad12b4f,疏水阀,"4578c451-ca1d-4196-bec9-a091a23adccb",,,
"258e0dc4-1960-4d48-9f6a-cdf1dd3ae515",仪表,"4578c451-ca1d-4196-bec9-a091a23adccb",,,
"3cb26833-7dd6-44b9-b32d-28901d78a0a2",管嘴,"4578c451-ca1d-4196-bec9-a091a23adccb",,,
c87ac8ab-f562-4d54-b804-94cc6fd90e68,梁/柱/支撑/吊柱,"4578c451-ca1d-4196-bec9-a091a23adccb",,,
"30d58948-45db-49bd-b0ef-d3277b32e409",未知类型,"4578c451-ca1d-4196-bec9-a091a23adccb",,,
"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",设备,,,,
df561f53-b354-4eba-9ef2-7b49e5a78469,管道与阀门,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
e729d8ed-6ac1-4be9-b627-c9f08f127abf,炼油化工专用机械,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
f853affb-a93e-4b5a-b3f8-40b11e13df30,其他设备,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
"0ef363de-9d5b-4e2a-b9cc-34ae27c48e6e",煤矿机械,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
d165ace6-0332-48e0-a950-e5f87bbe232e,动力设备类,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
"824abe98-b3c7-4ea8-be1f-c7373f6d373c",电气设备,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
"20e5c59d-0628-4b5c-be87-d4575af5006f",压力容器,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
"4ec43f6f-c69c-4d65-8856-a77ba3364af0",压力管道,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
"6dfb1721-d229-4f61-8617-aabc131a7bb6",炉类,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
"86c8cfa0-960e-4601-b814-5535483c796a",塔类,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
e03e0ab5-9464-48ad-a077-8d48e7f843f5,反应设备类,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
"046be199-a0e0-48a6-92de-9d7c044186e6",罐类,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
"397c8d32-3dac-4e3e-b0e5-1ab8b8a1be74",换热设备类,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
b9323015-b1c9-49f7-81cd-c3d60fc9a2b9,通用机械类,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
"3f33c95a-3f20-4205-a4f0-0e7f4082a843",仪器仪表,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
"06f1cbd1-cff0-407e-acb1-df43d845eb3f",起重运输类,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
"02249ead-d881-43af-92d5-521c845bfcd6",安全环保专用设备,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
"2b04e167-1d99-47e3-a013-245753831e4b",其他设备类,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
"958d5ee2-b0f4-40f2-a17b-6cb90ac11294",安全环保类,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
cb3305fc-8696-4e80-b675-d4df36429f0d,专用机械类,"1b1f2737-5a13-4e37-95c8-4ffdfadb26d8",,,
"4fb75bb8-724e-43a1-a8e1-ff94bb405922",装卸加注设施类,cb3305fc-8696-4e80-b675-d4df36429f0d,,,
"4a39e900-fabf-4516-8b3f-a44f43697184",加注设备,"4fb75bb8-724e-43a1-a8e1-ff94bb405922",,,
"3e2b7498-10a3-4cc4-8abf-43b2b48b4ce8",长输管道设施,df561f53-b354-4eba-9ef2-7b49e5a78469,,,
b682460c-e302-4b50-9315-f4579bd93f91,管道,df561f53-b354-4eba-9ef2-7b49e5a78469,,,
d02b5808-6fa7-4fae-b350-561632ef6b0b,阀门,df561f53-b354-4eba-9ef2-7b49e5a78469,,,
bb3ac1ae-ad3f-4510-80c9-9e5210733e22,其他管道设施,"3e2b7498-10a3-4cc4-8abf-43b2b48b4ce8",,,
"5d33460c-368c-42d0-b4e3-aa07c00907c9",管道过滤器,"3e2b7498-10a3-4cc4-8abf-43b2b48b4ce8",,,
"72a0cc06-28a6-428b-af65-0a81d329c02a",长输管道,b682460c-e302-4b50-9315-f4579bd93f91,,,
"3f939ce2-25b4-445e-be3b-17a8fa9029fc",公用管道,b682460c-e302-4b50-9315-f4579bd93f91,,,
"286de952-97a4-4eef-9765-b7f93d690f8e",工业管道,b682460c-e302-4b50-9315-f4579bd93f91,,,
"87adcd4c-7b72-4367-ae7e-52f92d1ed049",其他管道,b682460c-e302-4b50-9315-f4579bd93f91,,,
a1c510b5-7906-442f-9222-82f37581e3af,GA1长输管道,"72a0cc06-28a6-428b-af65-0a81d329c02a",,,
c109ca5e-7c3d-416b-a2c9-57a4289b9f54,GA2长输管道,"72a0cc06-28a6-428b-af65-0a81d329c02a",,,
"0c8726a1-6f3a-4fd8-9727-4ec024c1d8ff",其他长输管道,"72a0cc06-28a6-428b-af65-0a81d329c02a",,,
a22011e5-9fb6-4311-a86b-18bd9f658f5e,GB1公用管道,"3f939ce2-25b4-445e-be3b-17a8fa9029fc",,,
f0abf8ee-eafc-4285-9722-f58a5d1de875,GB2公用管道,"3f939ce2-25b4-445e-be3b-17a8fa9029fc",,,
a7d1a6fb-e009-4505-802b-9ea432ba4036,其他公用管道,"3f939ce2-25b4-445e-be3b-17a8fa9029fc",,,
"5b012ae3-2414-4d90-b632-c36c5433dd25",GC1工业管道,"286de952-97a4-4eef-9765-b7f93d690f8e",,,
e205b08a-2aea-49b1-a5b9-75b9921edb78,GC2工业管道,"286de952-97a4-4eef-9765-b7f93d690f8e",,,
cddb828e-c940-4f10-a3c2-a942ee610da7,GC3工业管道,"286de952-97a4-4eef-9765-b7f93d690f8e",,,
"81aa856c-8841-4d04-9dbf-4aa1c8ed5c35",循环水管道,"286de952-97a4-4eef-9765-b7f93d690f8e",,,
b0a3f6c5-3c8f-4177-91bc-eaf6f8b7f876,其他工业管道,"286de952-97a4-4eef-9765-b7f93d690f8e",,,
"065e9a9d-3dba-4d27-be73-96860fa12c72",关键及特殊阀门,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
"89f5217e-4cb9-47d9-a98c-1b0b627b1d67",安全阀,d02b5808-6fa7-4fae-b350-561632ef6b0b,,,
"0fad661e-4d2d-4aee-bd1f-05fc382241b2",炼油化工机械类,e729d8ed-6ac1-4be9-b627-c9f08f127abf,,,
"68ca732d-fb0e-4ffe-a186-0a29eed08455",其他炼化机械,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
"33aa6253-9e64-479a-805e-068819737b1e",离心机,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
"9cd345c0-d033-4c57-84a0-659d39be2483",旋风分离器,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
fcd26cfb-2b0d-467f-8a9a-2b7bc575f89e,粗、细粉分离器,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
cb6d4c32-6d34-4c6c-808e-a46e12047aa2,过滤机(器),"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
cdf3f3b9-509f-4b1b-93ff-d2acd4881eb4,搅拌机,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
"206f81dc-b565-45cb-b8b2-8435a6a28fc9",振动机,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
"10f0a69e-a5b7-4601-b96d-5bbcc0452791",扒、耙料机,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
"78586d2d-d6dd-4b3a-99be-c92caf79f059",刮料机,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
b9d64ff7-3a48-4ad4-82ef-342b73424717,混合器,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
de8c7fb0-8905-4da5-91e1-4c424bae8406,挤压机,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
"98d17040-4ee0-49c9-a7bd-e426bbb8ca6f",切粒机,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
"51e4f4ee-ff96-4faf-9d21-4d0ac64e58f6",包装设备,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
"845c746e-548d-436b-a2ea-effadf7553dc",旋转阀,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
fc7c0080-6bce-477e-a727-50fae48db89b,给料器,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
d424f76e-62c0-4332-b5bb-0798fded2145,固体粉碎机械,"0fad661e-4d2d-4aee-bd1f-05fc382241b2",,,
"507012ff-6263-43db-b49f-daf4d1deb739",煤矿洗选设备,"0ef363de-9d5b-4e2a-b9cc-34ae27c48e6e",,,
c568908d-ded1-4301-9e2e-f8b50a2efd28,电磁除铁器,"507012ff-6263-43db-b49f-daf4d1deb739",,,
a3b79f76-a337-4bdd-9eac-84d632d97084,药剂添加装置,"507012ff-6263-43db-b49f-daf4d1deb739",,,
"1716d68e-cbbc-4d83-9536-00b8eeac7647",采样机,"507012ff-6263-43db-b49f-daf4d1deb739",,,
"33dc337e-8d71-4b27-9366-7daa48351ef3",卸料器,"507012ff-6263-43db-b49f-daf4d1deb739",,,
b9210040-07e2-47b8-a52d-a2f7427e2fc3,锅炉,d165ace6-0332-48e0-a950-e5f87bbe232e,,,
"9d1d5508-64aa-4ff7-b4ec-c7f3c03e4151",汽轮机,d165ace6-0332-48e0-a950-e5f87bbe232e,,,
"9ee31907-2677-4ec3-9ef9-5aa67c4b439f",烟气透平,d165ace6-0332-48e0-a950-e5f87bbe232e,,,
"76028084-5568-4729-8642-006591b1e652",燃气轮机,d165ace6-0332-48e0-a950-e5f87bbe232e,,,
b3031cb3-5875-496b-8632-d1fb5e21d9b7,液力透平,d165ace6-0332-48e0-a950-e5f87bbe232e,,,
"931c1a80-3fab-4b19-98f6-c85f16ebf845",膨胀机,d165ace6-0332-48e0-a950-e5f87bbe232e,,,
"6fb97b2d-a0aa-448a-9448-2ffb09920ebb",内燃机,d165ace6-0332-48e0-a950-e5f87bbe232e,,,
"6a5c64d7-c1fe-4fcf-ab45-a6610a7db945",发电机,d165ace6-0332-48e0-a950-e5f87bbe232e,,,
"24d75606-fde0-4ec6-bceb-ff787a082274",其他动力设备,d165ace6-0332-48e0-a950-e5f87bbe232e,,,
"994e6cb2-eb83-41d3-aac2-369d0265e3d2",电站锅炉,b9210040-07e2-47b8-a52d-a2f7427e2fc3,,,
"862bf199-751f-448f-b78e-e9ad47b7ba97",工业锅炉,b9210040-07e2-47b8-a52d-a2f7427e2fc3,,,
"6b086164-b407-4f08-806c-c385e142d6d2",余(废)热锅炉,b9210040-07e2-47b8-a52d-a2f7427e2fc3,,,
"1e1d1673-e107-44d6-ba1e-4cba3bdec3b2",生活锅炉,b9210040-07e2-47b8-a52d-a2f7427e2fc3,,,
d5a9ab46-403e-4b94-99fe-a31814aa5e58,其他锅炉,b9210040-07e2-47b8-a52d-a2f7427e2fc3,,,
c2a04ac7-ad7b-4765-a652-3be76b3554f4,背压式汽轮机,"9d1d5508-64aa-4ff7-b4ec-c7f3c03e4151",,,
d023f2d3-43c6-4c55-8dd6-1c70bc2ede7b,冷凝式汽轮机,"9d1d5508-64aa-4ff7-b4ec-c7f3c03e4151",,,
"628af8bc-4f2d-4214-889a-8cd6077f4364",抽/注汽冷凝式汽轮机,"9d1d5508-64aa-4ff7-b4ec-c7f3c03e4151",,,
"5616f0eb-fe4a-4f81-9579-61d42615005d",其他汽轮机,"9d1d5508-64aa-4ff7-b4ec-c7f3c03e4151",,,
fe20fbde-4ba8-48e0-b65d-fb947daa7b20,单级烟气透平,"9ee31907-2677-4ec3-9ef9-5aa67c4b439f",,,
"8eed66c0-95c8-4dc5-9427-dfeaf34dbfaa",双级烟气透平,"9ee31907-2677-4ec3-9ef9-5aa67c4b439f",,,
af09cdb8-d2b8-4ead-bf16-1844200ad48a,其他烟气透平,"9ee31907-2677-4ec3-9ef9-5aa67c4b439f",,,
"891677e1-7833-4528-8dc7-7411a8ab38f2",活塞式膨胀机,"931c1a80-3fab-4b19-98f6-c85f16ebf845",,,
aa0bf2e6-9b09-4181-9731-0598a2e1cabb,透平式膨胀机,"931c1a80-3fab-4b19-98f6-c85f16ebf845",,,
"067d6ccc-caf9-4da0-83c4-e30106551294",其他膨胀机,"931c1a80-3fab-4b19-98f6-c85f16ebf845",,,
ad19289f-456b-4dcb-be07-503cf54976c1,交流发电机,"6a5c64d7-c1fe-4fcf-ab45-a6610a7db945",,,
"6098a632-1e83-43ed-a8b7-4adcf49710c2",直流发电机,"6a5c64d7-c1fe-4fcf-ab45-a6610a7db945",,,
"7149c262-e4b2-46ec-b016-7a3e7d22db20",其他发电装置,"6a5c64d7-c1fe-4fcf-ab45-a6610a7db945",,,
"70288a52-44a6-4ee0-92d3-eabd0e74b8db",输变电设备(二次),"824abe98-b3c7-4ea8-be1f-c7373f6d373c",,,
"21fdb677-3fd0-4ac4-8160-c4ca20c3e2b3",电力消耗设备,"824abe98-b3c7-4ea8-be1f-c7373f6d373c",,,
e12b44be-2f5e-4028-b903-fb8d4b1c202c,照明设备,"824abe98-b3c7-4ea8-be1f-c7373f6d373c",,,
"96b34ba5-8b1c-4f65-bb40-94a346e8f45a",电动机,"824abe98-b3c7-4ea8-be1f-c7373f6d373c",,,
"5df179a5-d0ab-48dc-bad1-c3ddaa7612a1",输变电设备(一次),"824abe98-b3c7-4ea8-be1f-c7373f6d373c",,,
bde1eaee-4693-4f7b-b647-4b5c45e9b8ce,电源设备,"70288a52-44a6-4ee0-92d3-eabd0e74b8db",,,
db6a0023-3401-40df-ae60-7f2d4d23e15c,其他电气控制柜,"70288a52-44a6-4ee0-92d3-eabd0e74b8db",,,
"33ec7a20-6b22-43a9-b282-90c4f18d7b71",UPS/EPS/逆变电源,bde1eaee-4693-4f7b-b647-4b5c45e9b8ce,,,
"5bf95a8b-dd77-4d27-abff-d2ac34a58fd5",电加热器,"21fdb677-3fd0-4ac4-8160-c4ca20c3e2b3",,,
cfd42ee8-93dd-46c8-a361-ad6f60a6484e,暖通空调系统,"21fdb677-3fd0-4ac4-8160-c4ca20c3e2b3",,,
aa0932d7-067d-415c-a501-9907a2a68cfe,罩棚灯,e12b44be-2f5e-4028-b903-fb8d4b1c202c,,,
e77b24a1-4c12-43e7-a8b8-3d666f3473f0,大型照明设备,e12b44be-2f5e-4028-b903-fb8d4b1c202c,,,
d91c8e28-5528-497e-8195-dd6132f2ce60,其他照明设备,e12b44be-2f5e-4028-b903-fb8d4b1c202c,,,
d0c7367e-4102-470d-aa5a-43baeee0e1f8,交流电动机,"96b34ba5-8b1c-4f65-bb40-94a346e8f45a",,,
f6c1773e-9dd9-440e-9a32-6ff28d4bad21,直流电动机,"96b34ba5-8b1c-4f65-bb40-94a346e8f45a",,,
fd8702cb-644d-4356-b4c4-bdd58bbb416b,其他电动机,"96b34ba5-8b1c-4f65-bb40-94a346e8f45a",,,
ea604f47-f807-4df0-8900-81d7a00455d1,同步电动机,d0c7367e-4102-470d-aa5a-43baeee0e1f8,,,
"9e2d50a6-a5fa-4a15-a867-f233d3aed4b1",异步电动机,d0c7367e-4102-470d-aa5a-43baeee0e1f8,,,
"61d89b1a-13e1-4045-bb57-dc2359cafc24",电动头,d0c7367e-4102-470d-aa5a-43baeee0e1f8,,,
